fixture	sample	label	kind	base_gas	candidate_gas	gas_delta	gas_pct	cycles_delta	base_storage_bytes	candidate_storage_bytes	storage_delta_bytes	storage_delta_ugnot	deposits_delta_ugnot	refunds_delta_ugnot	fee_ugnot	buffered_fee_ugnot	historical143_fee_ugnot	net_delta_ugnot	buffered_net_delta_ugnot	historical143_net_delta_ugnot
poc_proposal_metadata_filetest.gno	172	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 87	paid	2395440	2399896	4456	0.1860201048659119	3979	12512	12129	-383	-38300	-38300	0	4	5	638	-38296	-38295	-37662
poc_proposal_metadata_filetest.gno	173	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 87	paid	1395898	1393371	-2527	-0.18103041912804518	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	174	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 88	paid	2396640	2401096	4456	0.18592696441685025	3979	12512	12129	-383	-38300	-38300	0	5	5	637	-38295	-38295	-37663
poc_proposal_metadata_filetest.gno	175	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 88	paid	1397095	1394568	-2527	-0.18087531628128367	-2072	4435	4435	0	0	0	0	-3	-2	-361	-3	-2	-361
poc_proposal_metadata_filetest.gno	176	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 89	paid	2712740	2717196	4456	0.16426196391839984	3979	19118	18735	-383	-38300	-38300	0	5	4	638	-38295	-38296	-37662
poc_proposal_metadata_filetest.gno	177	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 89	paid	1374468	1371941	-2527	-0.18385295256055434	-2072	4471	4471	0	0	0	0	-3	-2	-361	-3	-2	-361
poc_proposal_metadata_filetest.gno	178	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 90	paid	2378048	2382504	4456	0.18738057431977823	3979	12524	12141	-383	-38300	-38300	0	4	5	638	-38296	-38295	-37662
poc_proposal_metadata_filetest.gno	179	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 90	paid	1375660	1373133	-2527	-0.18369364523210677	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	180	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 91	paid	2379001	2383457	4456	0.18730551185140318	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	181	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 91	paid	1392977	1390450	-2527	-0.18141003045994297	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	182	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 92	paid	2383179	2387635	4456	0.18697714271567514	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	183	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 92	paid	1394179	1391652	-2527	-0.18125362668638675	-2072	4435	4435	0	0	0	0	-3	-3	-361	-3	-3	-361
poc_proposal_metadata_filetest.gno	184	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 93	paid	2384136	2388592	4456	0.186902089478117	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	185	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 93	paid	1395376	1392849	-2527	-0.18109814128951623	-2072	4435	4435	0	0	0	0	-3	-2	-361	-3	-2	-361
poc_proposal_metadata_filetest.gno	186	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 94	paid	2385090	2389546	4456	0.18682733146338293	3979	12512	12129	-383	-38300	-38300	0	4	5	638	-38296	-38295	-37662
poc_proposal_metadata_filetest.gno	187	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 94	paid	1396573	1394046	-2527	-0.18094292242510773	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	188	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 95	paid	2386044	2390500	4456	0.18675263322889268	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	189	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 95	paid	1397770	1395243	-2527	-0.18078796940841482	-2072	4435	4435	0	0	0	0	-2	-3	-362	-2	-3	-362
poc_proposal_metadata_filetest.gno	190	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 96	paid	2393446	2397902	4456	0.18617507978036688	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
